contentId,title,description,location,source,type,currencyCode,amount,url,distance
485,Family,,"-72.45222, 54.75218",MockSource,Family,USD,65.62,https://placeholder.url,57.48
547,Nightlife,,"86.59071, 50.245457",MockSource,Nightlife,USD,98.72,https://placeholder.url,50.87
535,Theater,,"-57.850925, 120.515394",MockSource,Theater,USD,35.3,https://placeholder.url,75.96
567,Exhibitions,,"-56.740915, 95.86162",MockSource,Exhibitions,USD,88.11,https://placeholder.url,60.62
533,Nightlife,,"50.487681, -25.20214",MockSource,Nightlife,USD,90.96,https://placeholder.url,33.03
527,Science,,"-10.768811, 36.668564",MockSource,Science,USD,56.48,https://placeholder.url,64.94
570,Outdoors,,"-89.560339, 101.229461",MockSource,Outdoors,USD,49.27,https://placeholder.url,54.64
605,Music,,"-45.517308, 153.666528",MockSource,Music,USD,41.61,https://placeholder.url,95.06
603,Science,,"-67.214178, 77.93588",MockSource,Science,USD,66.19,https://placeholder.url,73.29
599,Charity,,"-34.119431, 110.927678",MockSource,Charity,USD,42.44,https://placeholder.url,66.24
633,Science,,"25.508802, 74.09319",MockSource,Science,USD,68.06,https://placeholder.url,30.51
812,Virtual,,"84.283206, 127.934433",MockSource,Virtual,USD,41.0,https://placeholder.url,90.85
581,Nightlife,,"-32.260325, 161.928904",MockSource,Nightlife,USD,94.59,https://placeholder.url,30.18
615,Exhibitions,,"-41.664783, -91.523405",MockSource,Exhibitions,USD,98.53,https://placeholder.url,43.21
701,Holiday,,"-6.00987, -141.512263",MockSource,Holiday,USD,55.43,https://placeholder.url,40.85
763,Theater,,"-75.825621, -18.544642",MockSource,Theater,USD,32.34,https://placeholder.url,81.47
990,Sports,,"-65.103567, -136.585846",MockSource,Sports,USD,60.88,https://placeholder.url,32.42
991,Charity,,"53.959276, -108.750609",MockSource,Charity,USD,47.22,https://placeholder.url,95.27
10,Science,,"-5.191322, -55.003628",MockSource,Science,USD,89.44,https://placeholder.url,50.38
712,Wellness,,"13.436895, -35.28383",MockSource,Wellness,USD,40.76,https://placeholder.url,87.25
684,Charity,,"-64.055221, -34.124124",MockSource,Charity,USD,38.03,https://placeholder.url,83.93
675,Exhibitions,,"22.47568, -81.089342",MockSource,Exhibitions,USD,77.79,https://placeholder.url,66.15
772,Virtual,,"-28.969916, 59.478671",MockSource,Virtual,USD,47.58,https://placeholder.url,52.45
734,Virtual,,"-34.295536, -161.894274",MockSource,Virtual,USD,31.54,https://placeholder.url,52.27
742,Exhibitions,,"16.499986, -6.001985",MockSource,Exhibitions,USD,46.2,https://placeholder.url,72.66
760,Science,,"64.543621, 164.397728",MockSource,Science,USD,64.27,https://placeholder.url,39.66
998,Gaming,,"36.247782, -152.550177",MockSource,Gaming,USD,33.73,https://placeholder.url,99.91
224,Pets,,"78.582511, -132.271155",MockSource,Pets,USD,44.78,https://placeholder.url,92.06
926,Wellness,,"-54.284646, -17.859105",MockSource,Wellness,USD,48.78,https://placeholder.url,50.17
332,Virtual,,"79.423948, 86.051007",MockSource,Virtual,USD,37.46,https://placeholder.url,51.62
931,Science,,"44.534168, 3.310976",MockSource,Science,USD,93.53,https://placeholder.url,62.65
131,Outdoors,,"-29.425465, -1.398123",MockSource,Outdoors,USD,94.81,https://placeholder.url,93.45
924,Wellness,,"74.206194, 26.760347",MockSource,Wellness,USD,66.01,https://placeholder.url,87.83
905,Exhibitions,,"-17.413838, -59.15603",MockSource,Exhibitions,USD,91.41,https://placeholder.url,42.82
247,Film,,"24.186606, -150.855979",MockSource,Film,USD,31.52,https://placeholder.url,35.15
885,Music,,"-80.908056, 177.521244",MockSource,Music,USD,67.43,https://placeholder.url,51.02
33,Exhibitions,,"-1.444938, -139.996409",MockSource,Exhibitions,USD,93.46,https://placeholder.url,99.25
972,Outdoors,,"29.425315, 120.04991",MockSource,Outdoors,USD,96.79,https://placeholder.url,79.27
970,Music,,"-14.700594, 17.285465",MockSource,Music,USD,74.25,https://placeholder.url,73.72
68,Science,,"-67.173652, 69.373446",MockSource,Science,USD,43.72,https://placeholder.url,78.07
943,Gaming,,"-6.73936, 149.075752",MockSource,Gaming,USD,36.43,https://placeholder.url,87.87
118,Science,,"9.859733, -160.223062",MockSource,Science,USD,42.66,https://placeholder.url,68.54
102,Networking,,"58.763297, 121.204222",MockSource,Networking,USD,86.12,https://placeholder.url,48.73
911,Science,,"31.662628, -2.98686",MockSource,Science,USD,69.1,https://placeholder.url,92.61
314,Gaming,,"-19.844219, -108.990287",MockSource,Gaming,USD,33.89,https://placeholder.url,68.8
867,Holiday,,"-62.779415, 69.215501",MockSource,Holiday,USD,96.61,https://placeholder.url,55.25
234,Outdoors,,"4.300327, -49.025265",MockSource,Outdoors,USD,43.11,https://placeholder.url,85.93
373,Pets,,"-40.600778, -141.117596",MockSource,Pets,USD,45.52,https://placeholder.url,49.89
219,Gaming,,"-32.851502, -155.928843",MockSource,Gaming,USD,47.4,https://placeholder.url,34.5
463,Festivals,,"-41.472557, -43.165319",MockSource,Festivals,USD,151.93,https://placeholder.url,94.18
25,Wellness,,"-34.582567, 63.906537",MockSource,Wellness,USD,26.42,https://placeholder.url,45.27
166,Theater,,"-29.282311, 147.981067",MockSource,Theater,USD,143.59,https://placeholder.url,24.45
310,Film,,"75.28843, -122.884798",MockSource,Film,USD,19.32,https://placeholder.url,91.36
378,Film,,"29.527725, -139.985218",MockSource,Film,USD,26.51,https://placeholder.url,88.64
478,Nightlife,,"-29.737808, -118.635622",MockSource,Nightlife,USD,21.19,https://placeholder.url,88.45
55,Networking,,"-28.488939, 103.091907",MockSource,Networking,USD,112.85,https://placeholder.url,36.33
425,Music,,"85.058627, -112.283235",MockSource,Music,USD,136.09,https://placeholder.url,37.83
298,Film,,"-84.70609, -48.079344",MockSource,Film,USD,16.85,https://placeholder.url,35.84
37,Sports,,"64.331829, -112.980241",MockSource,Sports,USD,204.06,https://placeholder.url,18.09
981,Holiday,,"9.935301, -153.959499",MockSource,Holiday,USD,24.13,https://placeholder.url,79.35
105,Sports,,"-47.984543, -114.532456",MockSource,Sports,USD,237.22,https://placeholder.url,41.96
355,Film,,"69.452713, 145.219129",MockSource,Film,USD,27.8,https://placeholder.url,30.37
898,Film,,"61.825802, 101.436774",MockSource,Film,USD,29.61,https://placeholder.url,92.26
509,Gaming,,"-43.252913, -117.736707",MockSource,Gaming,USD,26.28,https://placeholder.url,87.02
421,Film,,"-22.838994, 13.169079",MockSource,Film,USD,26.1,https://placeholder.url,63.03
919,Film,,"-11.148512, -154.024275",MockSource,Film,USD,24.92,https://placeholder.url,73.15
120,Virtual,,"44.634591, -119.961264",MockSource,Virtual,USD,26.82,https://placeholder.url,61.77
129,Nightlife,,"-85.617231, 68.664554",MockSource,Nightlife,USD,25.42,https://placeholder.url,95.27
216,Nightlife,,"73.33984, 31.990452",MockSource,Nightlife,USD,30.85,https://placeholder.url,90.91
979,Virtual,,"-24.366032, -80.63518",MockSource,Virtual,USD,29.52,https://placeholder.url,59.51
52,Film,,"-8.744344, -153.594977",MockSource,Film,USD,25.91,https://placeholder.url,52.24
958,Gaming,,"-35.781264, 165.850957",MockSource,Gaming,USD,21.3,https://placeholder.url,46.12
227,Workshops,,"-13.448989, -62.628482",MockSource,Workshops,USD,21.05,https://placeholder.url,32.46
60,Conferences,,"3.329589, 27.668192",MockSource,Conferences,USD,441.55,https://placeholder.url,44.8
325,Community,,"-42.393351, 162.854175",MockSource,Community,USD,11.7,https://placeholder.url,90.97
646,Sports,,"-56.866528, 127.839905",MockSource,Sports,USD,152.86,https://placeholder.url,66.99
18,Sports,,"-3.418415, 106.897379",MockSource,Sports,USD,212.8,https://placeholder.url,67.38
636,Conferences,,"-10.974828, -26.327781",MockSource,Conferences,USD,377.47,https://placeholder.url,51.77
690,Community,,"-23.367142, -60.180431",MockSource,Community,USD,18.94,https://placeholder.url,66.96
462,Conferences,,"-71.984378, 38.862422",MockSource,Conferences,USD,225.1,https://placeholder.url,43.09
658,Conferences,,"-38.622057, -1.085738",MockSource,Conferences,USD,386.72,https://placeholder.url,79.79
908,Conferences,,"-68.763647, 166.135274",MockSource,Conferences,USD,425.41,https://placeholder.url,80.03
301,Sports,,"-53.890799, 78.158563",MockSource,Sports,USD,247.21,https://placeholder.url,84.35
309,Networking,,"55.685851, -32.536074",MockSource,Networking,USD,140.25,https://placeholder.url,88.75
822,Conferences,,"89.90504, -110.088777",MockSource,Conferences,USD,485.66,https://placeholder.url,78.7
401,Sports,,"89.510355, 26.548787",MockSource,Sports,USD,185.2,https://placeholder.url,50.04
903,Festivals,,"70.95406, -110.490241",MockSource,Festivals,USD,172.91,https://placeholder.url,38.92
676,Conferences,,"70.664974, 108.668556",MockSource,Conferences,USD,433.41,https://placeholder.url,63.08
500,Charity,,"-38.062868, 68.229066",MockSource,Charity,USD,5.2,https://placeholder.url,30.6
552,Pets,,"69.147678, -105.93557",MockSource,Pets,USD,7.19,https://placeholder.url,87.15
600,Networking,,"83.020724, -158.677437",MockSource,Networking,USD,113.08,https://placeholder.url,39.57
76,Film,,"40.516789, -24.452721",MockSource,Film,USD,18.83,https://placeholder.url,91.22
46,Community,,"48.077987, 148.182463",MockSource,Community,USD,9.13,https://placeholder.url,30.27
978,Networking,,"51.29044, 48.010952",MockSource,Networking,USD,16.25,https://placeholder.url,32.0
64,Music,,"-27.221002, 18.790562",MockSource,Music,USD,102.09,https://placeholder.url,77.72
980,Community,,"-10.486873, 137.326907",MockSource,Community,USD,4.46,https://placeholder.url,81.77
119,Community,,"72.441611, 120.819179",MockSource,Community,USD,16.76,https://placeholder.url,55.06
964,Theater,,"-78.752089, 123.808179",MockSource,Theater,USD,128.54,https://placeholder.url,72.62
259,Networking,,"5.96037, 175.835126",MockSource,Networking,USD,108.07,https://placeholder.url,94.15
281,Exhibitions,,"-41.604546, -5.795033",MockSource,Exhibitions,USD,3.6,https://placeholder.url,58.72
359,Holiday,,"6.590328, -12.140634",MockSource,Holiday,USD,11.21,https://placeholder.url,44.35
364,Virtual,,"-69.229165, -8.287572",MockSource,Virtual,USD,7.7,https://placeholder.url,53.6
602,Outdoors,,"-58.167225, -122.661705",MockSource,Outdoors,USD,10.35,https://placeholder.url,99.49
582,Community,,"-62.442128, 62.546762",MockSource,Community,USD,0.24,https://placeholder.url,72.14
501,Networking,,"-83.469887, -115.784931",MockSource,Networking,USD,106.72,https://placeholder.url,37.62
397,Workshops,,"11.366025, -102.88015",MockSource,Workshops,USD,21.58,https://placeholder.url,84.54
850,Music,,"8.217111, -106.16723",MockSource,Music,USD,126.75,https://placeholder.url,63.56
678,Holiday,,"61.794763, 82.019446",MockSource,Holiday,USD,10.69,https://placeholder.url,96.65
768,Outdoors,,"-58.584295, -29.749444",MockSource,Outdoors,USD,13.54,https://placeholder.url,90.63
661,Workshops,,"60.244196, -92.570962",MockSource,Workshops,USD,13.16,https://placeholder.url,59.37
16,Virtual,,"-59.550695, -106.889971",MockSource,Virtual,USD,0.13,https://placeholder.url,45.61
756,Holiday,,"-85.683841, -107.209624",MockSource,Holiday,USD,17.51,https://placeholder.url,90.04
670,Virtual,,"-62.328689, -125.498749",MockSource,Virtual,USD,19.85,https://placeholder.url,92.89
680,Charity,,"67.833843, 4.875837",MockSource,Charity,USD,18.15,https://placeholder.url,50.45
769,Exhibitions,,"-17.282132, -177.974013",MockSource,Exhibitions,USD,20.88,https://placeholder.url,40.79
572,Nightlife,,"68.83812, 148.914339",MockSource,Nightlife,USD,14.95,https://placeholder.url,96.77
408,Family,,"72.575046, -47.392123",MockSource,Family,USD,19.51,https://placeholder.url,97.06
316,Pets,,"-55.521485, -90.399603",MockSource,Pets,USD,14.05,https://placeholder.url,55.27
862,Wellness,,"16.676323, -116.033202",MockSource,Wellness,USD,11.19,https://placeholder.url,76.65
888,Networking,,"-48.057357, -86.770055",MockSource,Networking,USD,17.87,https://placeholder.url,55.64
239,Theater,,"-23.251276, 131.429972",MockSource,Theater,USD,104.09,https://placeholder.url,42.85
895,Film,,"-12.459356, -137.487951",MockSource,Film,USD,7.67,https://placeholder.url,91.42
217,Pets,,"-51.627092, 89.012533",MockSource,Pets,USD,14.79,https://placeholder.url,41.48
200,Pets,,"71.909799, -144.678116",MockSource,Pets,USD,17.9,https://placeholder.url,48.25
126,Virtual,,"13.942909, 126.37451",MockSource,Virtual,USD,12.63,https://placeholder.url,71.21
130,Gaming,,"81.829896, -1.991614",MockSource,Gaming,USD,19.83,https://placeholder.url,30.02
207,Community,,"7.386586, -154.442557",MockSource,Community,USD,0.59,https://placeholder.url,32.51
133,Film,,"22.008798, 133.560505",MockSource,Film,USD,8.73,https://placeholder.url,97.06
11,Sports,,"59.504018, 41.844646",MockSource,Sports,USD,204.02,https://placeholder.url,25.45
103,Sports,,"-54.702103, 116.074825",MockSource,Sports,USD,130.7,https://placeholder.url,95.75
929,Music,,"-82.197813, 52.923521",MockSource,Music,USD,147.3,https://placeholder.url,62.12
12,Conferences,,"-36.670217, 99.222735",MockSource,Conferences,USD,209.95,https://placeholder.url,83.64
810,Conferences,,"67.484329, -104.676474",MockSource,Conferences,USD,151.01,https://placeholder.url,93.85
358,Theater,,"49.796605, 103.651261",MockSource,Theater,USD,138.03,https://placeholder.url,62.5
390,Sports,,"42.776937, 177.286267",MockSource,Sports,USD,191.47,https://placeholder.url,24.91
626,Sports,,"-0.510017, -112.780895",MockSource,Sports,USD,240.43,https://placeholder.url,39.28
233,Conferences,,"42.856169, 6.285511",MockSource,Conferences,USD,293.61,https://placeholder.url,51.3
996,Networking,,"61.502362, 104.527658",MockSource,Networking,USD,130.86,https://placeholder.url,87.77
246,Conferences,,"-20.230988, -145.611934",MockSource,Conferences,USD,451.97,https://placeholder.url,35.61
952,Sports,,"-66.947435, 90.247757",MockSource,Sports,USD,153.06,https://placeholder.url,80.03
154,Networking,,"87.235756, -170.369561",MockSource,Networking,USD,144.36,https://placeholder.url,35.52
69,Networking,,"-28.374368, 30.402063",MockSource,Networking,USD,135.89,https://placeholder.url,63.01
965,Theater,,"49.696306, -70.080815",MockSource,Theater,USD,142.62,https://placeholder.url,31.66
14,Sports,,"28.003682, -138.054789",MockSource,Sports,USD,148.58,https://placeholder.url,56.36
235,Conferences,,"-67.305622, 152.887741",MockSource,Conferences,USD,349.75,https://placeholder.url,77.63
176,Conferences,,"42.75469, -20.851831",MockSource,Conferences,USD,157.11,https://placeholder.url,91.81
773,Sports,,"55.333697, -166.475942",MockSource,Sports,USD,242.0,https://placeholder.url,91.4
532,Conferences,,"24.252891, 78.832984",MockSource,Conferences,USD,464.07,https://placeholder.url,38.01
828,Sports,,"69.984242, -92.375292",MockSource,Sports,USD,204.57,https://placeholder.url,81.36
593,Conferences,,"-63.748891, -99.856954",MockSource,Conferences,USD,487.17,https://placeholder.url,65.93
744,Sports,,"77.341922, 87.663997",MockSource,Sports,USD,195.18,https://placeholder.url,55.34
286,Conferences,,"-67.66785, -41.585093",MockSource,Conferences,USD,310.97,https://placeholder.url,88.5
352,Conferences,,"41.737214, -95.083458",MockSource,Conferences,USD,240.61,https://placeholder.url,94.15
939,Sports,,"-58.678015, 173.611947",MockSource,Sports,USD,168.84,https://placeholder.url,77.67
921,Conferences,,"40.653414, -95.190508",MockSource,Conferences,USD,471.69,https://placeholder.url,79.88
